date,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,symbol,name
2022-11-07,46.34,45.56,47.01,45.54,50036.0,233016810.0,3.17,-1.66,-0.77,1.12,688002,睿创微纳
2022-11-07,35.78,35.72,36.21,35.42,18275.0,67845313.0,2.19,-1.08,-0.39,0.94,688003,天准科技
2022-11-07,16.64,16.91,17.12,16.52,4848.0,11567485.0,3.61,1.62,0.27,1.22,688004,博汇科技
2022-11-07,60.04,59.57,62.08,58.66,12509037.0,12509037.0,0.0574114487157965,-0.007993338884263,-0.4799999999999969,,688005,容百科技
2022-11-08,31.22,31.06,31.36,30.46,16748.0,52490907.0,2.9,-0.06,-0.02,0.41,688001,华兴源创
2022-11-08,45.61,45.09,45.97,44.43,39186.0,177788519.0,3.38,-1.03,-0.47,0.88,688002,睿创微纳
2022-11-08,35.24,33.96,35.51,33.41,24319.0,86238386.0,5.88,-4.93,-1.76,1.25,688003,天准科技
2022-11-08,16.91,16.97,17.13,16.5,5000.0,11864347.0,3.73,0.35,0.06,1.25,688004,博汇科技
2022-11-08,59.34,59.22,61.38,58.49,7868999.0,7868999.0,0.0488010807159743,-0.0058754406580493,-0.3500000000000014,,688005,容百科技
2022-11-09,31.18,30.82,31.23,30.29,13443.0,41969737.0,3.03,-0.77,-0.24,0.33,688001,华兴源创
2022-11-09,45.26,44.71,45.29,44.18,31737.0,143568059.0,2.46,-0.84,-0.38,0.71,688002,睿创微纳
2022-11-09,34.25,33.91,34.39,33.68,8341.0,29556487.0,2.09,-0.15,-0.05,0.43,688003,天准科技
2022-11-09,16.81,16.84,17.06,16.67,2303.0,5477716.0,2.3,-0.77,-0.13,0.58,688004,博汇科技
2022-11-09,59.22,59.49,60.59,58.75,6348572.0,6348572.0,0.030929567994621,0.0045592705167174,0.2700000000000031,,688005,容百科技
2022-11-10,30.6,29.41,30.95,29.36,19678.0,59913261.0,5.16,-4.57,-1.41,0.48,688001,华兴源创
2022-11-10,44.36,43.26,45.16,43.06,42221.0,187086471.0,4.7,-3.24,-1.45,0.95,688002,睿创微纳
2022-11-10,33.61,32.03,34.12,31.79,22780.0,78203469.0,6.87,-5.54,-1.88,1.17,688003,天准科技
2022-11-10,16.84,16.74,17.18,16.67,3195.0,7620126.0,3.03,-0.59,-0.1,0.8,688004,博汇科技
2022-11-10,58.62,56.8,58.91,56.25,8722365.0,8722365.0,0.0468309859154929,-0.04521768364431,-2.690000000000005,,688005,容百科技
2022-11-11,30.11,29.42,30.32,29.3,19142.0,57826307.0,3.47,0.03,0.01,0.46,688001,华兴源创
2022-11-11,44.6,42.58,44.76,42.56,42751.0,189189746.0,5.09,-1.57,-0.68,0.96,688002,睿创微纳
2022-11-11,32.91,32.31,33.29,32.24,15238.0,51997197.0,3.28,0.87,0.28,0.78,688003,天准科技
2022-11-11,16.94,16.48,17.29,16.45,4500.0,10655966.0,5.02,-1.55,-0.26,1.13,688004,博汇科技
2022-11-11,59.3,57.89,59.57,56.77,10173702.0,10173702.0,0.0483675937122127,0.0191901408450705,1.0900000000000034,,688005,容百科技
2022-11-14,29.14,29.01,29.77,28.71,12799.0,37908780.0,3.6,-1.39,-0.41,0.31,688001,华兴源创
2022-11-14,42.66,43.16,43.96,41.98,41147.0,179080099.0,4.65,1.36,0.58,0.92,688002,睿创微纳
2022-11-14,32.31,31.53,33.07,31.22,12379.0,41249311.0,5.73,-2.41,-0.78,0.64,688003,天准科技
2022-11-14,16.48,16.66,16.73,16.35,3429.0,7997333.0,2.31,1.09,0.18,0.86,688004,博汇科技
2022-11-14,57.36,55.47,57.68,55.05,8488004.0,8488004.0,0.0474130160447089,-0.041803420279841,-2.4200000000000017,,688005,容百科技
2022-11-15,28.91,30.23,30.3,28.72,17184.0,52117437.0,5.45,4.21,1.22,0.42,688001,华兴源创
2022-11-15,43.44,44.1,44.84,43.18,68583.0,306212099.0,3.85,2.18,0.94,1.54,688002,睿创微纳
2022-11-15,31.14,32.22,32.44,30.61,12622.0,41996324.0,5.8,2.19,0.69,0.65,688003,天准科技
2022-11-15,16.66,17.03,17.13,16.66,3919.0,9362989.0,2.82,2.22,0.37,0.98,688004,博汇科技
2022-11-15,55.31,57.43,57.53,54.99,7485608.0,7485608.0,0.0442277555284694,0.0353344149990986,1.9600000000000009,,688005,容百科技
2022-11-16,30.44,29.89,30.53,29.73,10261.0,31347863.0,2.65,-1.12,-0.34,0.25,688001,华兴源创
2022-11-16,44.15,44.56,45.52,44.1,65144.0,295811890.0,3.22,1.04,0.46,1.46,688002,睿创微纳
2022-11-16,32.47,32.06,32.86,31.73,10053.0,33750779.0,3.51,-0.5,-0.16,0.52,688003,天准科技
2022-11-16,17.03,16.84,17.2,16.69,4422.0,10538808.0,2.99,-1.12,-0.19,1.11,688004,博汇科技
2022-11-16,57.43,55.49,57.76,55.45,5926421.0,5926421.0,0.0416291223643898,-0.0337802542225317,-1.9399999999999975,,688005,容百科技
2022-11-17,29.73,30.29,30.41,29.0,15183.0,45734087.0,4.72,1.34,0.4,0.37,688001,华兴源创
2022-11-17,44.14,45.66,45.99,42.85,61771.0,277641672.0,7.05,2.47,1.1,1.38,688002,睿创微纳
2022-11-17,31.69,31.65,32.06,30.69,12798.0,41795654.0,4.27,-1.28,-0.41,0.66,688003,天准科技
2022-11-17,16.91,17.24,17.24,16.79,4074.0,9772075.0,2.67,2.38,0.4,1.02,688004,博汇科技
2022-11-17,55.14,53.7,55.32,52.48,9670718.0,9670718.0,0.0528864059590317,-0.032258064516129,-1.7899999999999991,,688005,容百科技
2022-11-18,30.29,30.24,31.69,30.13,23781.0,74343967.0,5.15,-0.17,-0.05,0.58,688001,华兴源创
2022-11-18,45.66,44.66,46.07,44.36,42343.0,192751169.0,3.75,-2.19,-1.0,0.95,688002,睿创微纳
2022-11-18,31.98,31.06,32.3,31.05,12376.0,41029202.0,3.95,-1.86,-0.59,0.64,688003,天准科技
2022-11-18,17.08,17.87,18.7,17.08,15707.0,40146342.0,9.4,3.65,0.63,3.94,688004,博汇科技
2022-11-18,53.35,51.26,54.1,51.26,9423546.0,9423546.0,0.055403823644167,-0.0454376163873371,-2.440000000000005,,688005,容百科技
2022-11-21,30.01,30.95,31.11,29.35,17653.0,54258730.0,5.82,2.35,0.71,0.43,688001,华兴源创
2022-11-21,44.06,44.91,45.09,43.71,34714.0,156089167.0,3.09,0.56,0.25,0.78,688002,睿创微纳
2022-11-21,31.18,31.96,32.53,30.71,17023.0,56586306.0,5.86,2.9,0.9,0.87,688003,天准科技
2022-11-21,17.85,17.24,17.85,16.96,8948.0,21737121.0,4.98,-3.53,-0.63,2.25,688004,博汇科技
2022-11-21,50.93,52.26,52.61,50.75,6736630.0,6736630.0,0.0355912743972445,0.019508388607101,1.0,,688005,容百科技
2022-11-22,30.93,30.22,31.46,30.03,14693.0,45842133.0,4.62,-2.36,-0.73,0.36,688001,华兴源创
2022-11-22,44.65,43.65,45.31,43.17,38952.0,173172076.0,4.77,-2.81,-1.26,0.87,688002,睿创微纳
2022-11-22,31.96,30.94,32.4,30.71,11648.0,38047574.0,5.29,-3.19,-1.02,0.6,688003,天准科技
2022-11-22,17.36,16.65,17.38,16.49,7537.0,17904698.0,5.16,-3.42,-0.59,1.89,688004,博汇科技
2022-11-22,51.82,50.79,52.26,50.47,4790822.0,4790822.0,0.0352431581019885,-0.0281285878300803,-1.4699999999999989,,688005,容百科技
2022-11-23,30.18,29.71,30.18,29.07,12897.0,38765392.0,3.67,-1.69,-0.51,0.31,688001,华兴源创
2022-11-23,43.52,42.84,43.96,41.83,41938.0,181091447.0,4.88,-1.86,-0.81,0.94,688002,睿创微纳
2022-11-23,31.07,30.57,31.07,29.77,8219.0,25996094.0,4.2,-1.2,-0.37,0.42,688003,天准科技
2022-11-23,16.67,16.23,16.77,16.01,4639.0,10610375.0,4.56,-2.52,-0.42,1.16,688004,博汇科技
2022-11-23,51.0,51.05,51.5,49.61,5433091.0,5433091.0,0.037022526934378,0.0051191179366016,0.259999999999998,,688005,容百科技
2022-11-24,29.9,29.41,30.19,29.16,11906.0,35798870.0,3.47,-1.01,-0.3,0.29,688001,华兴源创
2022-11-24,43.04,42.35,43.63,42.18,29899.0,128958521.0,3.38,-1.14,-0.49,0.67,688002,睿创微纳
2022-11-24,30.8,30.7,31.01,30.22,3278.0,10514384.0,2.58,0.43,0.13,0.17,688003,天准科技
2022-11-24,16.33,15.96,16.42,15.82,4828.0,10896773.0,3.7,-1.66,-0.27,1.21,688004,博汇科技
2022-11-24,51.26,51.63,52.72,51.13,6378396.0,6378396.0,0.030796048808832,0.0113614103819785,0.5800000000000054,,688005,容百科技
2022-11-25,30.08,28.79,30.09,28.66,13601.0,40171039.0,4.86,-2.11,-0.62,0.33,688001,华兴源创
2022-11-25,42.02,40.87,42.84,40.74,47052.0,197510110.0,4.96,-3.49,-1.48,1.05,688002,睿创微纳
2022-11-25,30.42,29.99,30.87,29.99,4321.0,13648541.0,2.87,-2.31,-0.71,0.22,688003,天准科技
2022-11-25,15.98,15.77,16.09,15.74,4026.0,9024585.0,2.19,-1.19,-0.19,1.01,688004,博汇科技
2022-11-25,51.33,49.78,51.52,49.68,4976172.0,4976172.0,0.0369626355966252,-0.0358318806895215,-1.8500000000000012,,688005,容百科技
2022-11-28,28.41,27.86,28.79,27.66,10691.0,30516192.0,3.92,-3.23,-0.93,0.26,688001,华兴源创
2022-11-28,39.61,39.96,40.86,39.61,42774.0,173621853.0,3.06,-2.23,-0.91,0.96,688002,睿创微纳
2022-11-28,29.71,30.01,30.11,29.12,6245.0,19421741.0,3.3,0.07,0.02,0.32,688003,天准科技
2022-11-28,15.77,15.52,15.94,15.26,3760.0,8210150.0,4.31,-1.59,-0.25,0.94,688004,博汇科技
2022-11-28,48.55,49.2,49.57,48.34,3794364.0,3794364.0,0.0249999999999999,-0.0116512655685013,-0.5799999999999983,,688005,容百科技
2022-11-29,27.82,28.39,28.46,27.7,12363.0,35377798.0,2.73,1.9,0.53,0.3,688001,华兴源创
2022-11-29,40.56,41.01,41.3,39.94,38192.0,157508528.0,3.4,2.63,1.05,0.86,688002,睿创微纳
2022-11-29,29.57,30.38,30.65,29.57,5848.0,18515723.0,3.6,1.23,0.37,0.3,688003,天准科技
2022-11-29,15.67,16.1,16.21,15.53,4440.0,9986039.0,4.38,3.74,0.58,1.11,688004,博汇科技
2022-11-29,49.24,50.43,51.38,48.56,5606069.0,5606069.0,0.0559190957763236,0.0249999999999999,1.2299999999999969,,688005,容百科技
2022-11-30,28.96,28.41,29.01,28.26,9547.0,27649022.0,2.64,0.07,0.02,0.23,688001,华兴源创
2022-11-30,41.17,40.06,41.46,39.85,27463.0,112460916.0,3.93,-2.32,-0.95,0.62,688002,睿创微纳
2022-11-30,30.56,30.7,30.92,30.21,4309.0,13791569.0,2.34,1.05,0.32,0.22,688003,天准科技
2022-11-30,16.03,15.9,16.06,15.77,3247.0,7275282.0,1.8,-1.24,-0.2,0.81,688004,博汇科技
2022-11-30,50.59,51.41,52.21,50.59,6211239.0,6211239.0,0.0315113791091226,0.0194328772556018,0.9799999999999968,,688005,容百科技
2022-12-01,28.85,28.78,29.54,28.54,16862.0,49885306.0,3.52,1.3,0.37,0.41,688001,华兴源创
2022-12-01,40.39,40.25,41.27,39.98,46100.0,189386115.0,3.22,0.47,0.19,1.03,688002,睿创微纳
2022-12-01,31.19,30.96,31.91,30.91,7863.0,25724496.0,3.26,0.85,0.26,0.4,688003,天准科技
2022-12-01,15.91,16.04,16.14,15.91,3517.0,7944685.0,1.45,0.88,0.14,0.88,688004,博汇科技
2022-12-01,53.21,51.8,53.28,51.51,6547584.0,6547584.0,0.0341698841698842,0.0075860727484924,0.3900000000000005,,688005,容百科技
2022-12-02,28.68,28.71,29.79,28.63,10193.0,30141242.0,4.03,-0.24,-0.07,0.25,688001,华兴源创
2022-12-02,39.97,39.69,40.76,39.4,40843.0,165324761.0,3.38,-1.39,-0.56,0.92,688002,睿创微纳
2022-12-02,30.8,30.82,31.71,30.72,10388.0,33817710.0,3.2,-0.45,-0.14,0.53,688003,天准科技
2022-12-02,16.04,17.07,17.79,16.04,15360.0,37091043.0,10.91,6.42,1.03,3.85,688004,博汇科技
2022-12-02,51.32,51.34,52.48,50.97,5170548.0,5170548.0,0.0294117647058823,-0.0088803088803087,-0.4599999999999937,,688005,容百科技
2022-12-05,28.86,28.73,29.23,28.44,11805.0,34383294.0,2.75,0.07,0.02,0.29,688001,华兴源创
2022-12-05,39.79,39.18,39.94,38.76,54764.0,216643487.0,2.97,-1.28,-0.51,1.23,688002,睿创微纳
2022-12-05,31.25,30.97,31.25,30.61,4925.0,15869432.0,2.08,0.49,0.15,0.25,688003,天准科技
2022-12-05,17.07,16.83,17.34,16.67,8981.0,21414576.0,3.93,-1.41,-0.24,2.25,688004,博汇科技
2022-12-05,51.51,51.49,51.86,50.25,4509820.0,4509820.0,0.0312682074189162,0.0029216984807167,0.1499999999999985,,688005,容百科技
2022-12-06,28.75,28.76,29.02,28.33,13032.0,38038988.0,2.4,0.1,0.03,0.32,688001,华兴源创
2022-12-06,38.95,39.16,40.05,38.81,44631.0,177190992.0,3.16,-0.05,-0.02,1.0,688002,睿创微纳
2022-12-06,30.67,30.91,31.39,30.66,5176.0,16786084.0,2.36,-0.19,-0.06,0.27,688003,天准科技
2022-12-06,16.94,16.48,16.94,16.35,4433.0,10371060.0,3.51,-2.08,-0.35,1.11,688004,博汇科技
2022-12-06,51.2,52.19,52.88,50.38,5520087.0,5520087.0,0.0479018969151178,0.013594872790833,0.6999999999999957,,688005,容百科技
2022-12-07,28.46,28.57,28.93,28.23,11142.0,32420993.0,2.43,-0.66,-0.19,0.27,688001,华兴源创
2022-12-07,39.16,38.34,39.39,38.29,49167.0,192662842.0,2.81,-2.09,-0.82,1.1,688002,睿创微纳
2022-12-07,30.75,30.86,31.07,30.25,8490.0,27227984.0,2.65,-0.16,-0.05,0.44,688003,天准科技
2022-12-07,16.48,16.3,16.48,16.24,3332.0,7673550.0,1.46,-1.09,-0.18,0.84,688004,博汇科技
2022-12-07,51.94,53.41,54.41,51.9,8519614.0,8519614.0,0.0469949447668975,0.0233761256945774,1.2199999999999989,,688005,容百科技
2022-12-08,28.57,28.18,28.69,28.05,11539.0,33099482.0,2.24,-1.37,-0.39,0.28,688001,华兴源创
2022-12-08,38.46,38.37,38.65,37.86,48188.0,185874963.0,2.06,0.08,0.03,1.08,688002,睿创微纳
2022-12-08,30.86,30.93,31.32,30.46,6319.0,20434051.0,2.79,0.23,0.07,0.32,688003,天准科技
2022-12-08,16.32,15.96,16.32,15.91,3341.0,7563760.0,2.52,-2.09,-0.34,0.84,688004,博汇科技
2022-12-08,53.41,52.32,53.88,52.28,6050602.0,6050602.0,0.0305810397553517,-0.020408163265306,-1.0899999999999963,,688005,容百科技
2022-12-09,28.22,28.17,28.38,27.94,7423.0,21226846.0,1.56,-0.04,-0.01,0.18,688001,华兴源创
2022-12-09,38.55,40.89,40.89,37.97,128274.0,516121472.0,7.61,6.57,2.52,2.88,688002,睿创微纳
2022-12-09,30.81,31.35,31.48,30.63,9661.0,31379329.0,2.75,1.36,0.42,0.5,688003,天准科技
2022-12-09,15.95,16.08,16.14,15.8,4728.0,10653889.0,2.13,0.75,0.12,1.19,688004,博汇科技
2022-12-09,52.14,51.78,52.45,51.3,5540017.0,5540017.0,0.022209347238316,-0.0103211009174312,-0.5399999999999991,,688005,容百科技
2022-12-12,28.17,28.44,28.71,27.76,6757.0,19405279.0,3.37,0.96,0.27,0.16,688001,华兴源创
2022-12-12,40.66,40.96,41.8,40.12,69830.0,287557461.0,4.11,0.17,0.07,1.57,688002,睿创微纳
2022-12-12,31.13,31.71,31.99,30.22,16427.0,53419034.0,5.65,1.15,0.36,0.84,688003,天准科技
2022-12-12,15.97,16.23,16.37,15.97,3508.0,8004088.0,2.49,0.93,0.15,0.88,688004,博汇科技
2022-12-12,51.6,50.4,51.78,50.4,4479482.0,4479482.0,0.0273809523809524,-0.0266512166859791,-1.3800000000000026,,688005,容百科技
2022-12-13,28.31,27.73,28.43,27.73,7735.0,21990083.0,2.46,-2.5,-0.71,0.19,688001,华兴源创
2022-12-13,40.9,40.21,41.38,40.06,42044.0,172908333.0,3.22,-1.83,-0.75,0.94,688002,睿创微纳
2022-12-13,31.36,30.79,31.57,30.77,7406.0,24032113.0,2.52,-2.9,-0.92,0.38,688003,天准科技
2022-12-13,16.34,15.86,16.38,15.84,3437.0,7774354.0,3.33,-2.28,-0.37,0.86,688004,博汇科技
2022-12-13,50.71,49.61,50.81,49.47,4195513.0,4195513.0,0.0270106833299738,-0.0156746031746031,-0.7899999999999991,,688005,容百科技
2022-12-14,28.0,27.59,28.63,27.53,13154.0,37602863.0,3.97,-0.5,-0.14,0.32,688001,华兴源创
2022-12-14,41.03,41.11,41.45,40.16,46943.0,193750557.0,3.21,2.24,0.9,1.05,688002,睿创微纳
2022-12-14,30.88,31.09,31.88,30.88,8791.0,28942660.0,3.25,0.97,0.3,0.45,688003,天准科技
2022-12-14,15.68,16.0,16.16,15.67,2262.0,5095230.0,3.09,0.88,0.14,0.57,688004,博汇科技
2022-12-14,49.31,48.42,49.9,48.34,4596263.0,4596263.0,0.0322180916976455,-0.0239870993751258,-1.1899999999999975,,688005,容百科技
2022-12-15,27.59,28.12,28.46,27.33,10149.0,28970778.0,4.1,1.92,0.53,0.25,688001,华兴源创
2022-12-15,40.99,41.94,42.36,40.57,56623.0,238392185.0,4.35,2.02,0.83,1.27,688002,睿创微纳
2022-12-15,31.13,32.21,32.69,31.11,17635.0,59236296.0,5.08,3.6,1.12,0.91,688003,天准科技
2022-12-15,16.08,16.04,16.21,15.88,3584.0,8098440.0,2.06,0.25,0.04,0.9,688004,博汇科技
2022-12-15,48.42,49.72,49.99,47.8,5488311.0,5488311.0,0.0440466613032985,0.0268484097480379,1.2999999999999972,,688005,容百科技
2022-12-16,28.42,27.48,28.42,27.34,8514.0,23888287.0,3.84,-2.28,-0.64,0.21,688001,华兴源创
2022-12-16,41.46,40.36,41.83,40.17,40479.0,165979638.0,3.96,-3.77,-1.58,0.91,688002,睿创微纳
2022-12-16,31.98,31.05,32.59,30.99,12390.0,40795941.0,4.97,-3.6,-1.16,0.64,688003,天准科技
2022-12-16,15.89,15.57,15.96,15.41,4731.0,10392560.0,3.43,-2.93,-0.47,1.19,688004,博汇科技
2022-12-16,49.2,48.04,49.37,47.55,4651642.0,4651642.0,0.0378850957535387,-0.0337892196299275,-1.6799999999999995,,688005,容百科技
2022-12-19,27.36,26.55,27.61,26.53,7484.0,20476355.0,3.93,-3.38,-0.93,0.18,688001,华兴源创
2022-12-19,40.35,38.88,40.87,38.58,33524.0,133783160.0,5.67,-3.67,-1.48,0.75,688002,睿创微纳
2022-12-19,31.03,30.71,31.51,30.51,11042.0,35801022.0,3.22,-1.1,-0.34,0.57,688003,天准科技
2022-12-19,15.4,15.01,15.57,14.92,4261.0,9086216.0,4.17,-3.6,-0.56,1.07,688004,博汇科技
2022-12-19,47.68,48.07,50.25,47.68,5296994.0,5296994.0,0.0534636987726232,0.0006244796003331,0.0300000000000011,,688005,容百科技
2022-12-20,26.84,26.62,27.11,26.47,4665.0,12701895.0,2.41,0.26,0.07,0.11,688001,华兴源创
2022-12-20,38.97,38.97,39.56,38.51,28008.0,110290106.0,2.7,0.23,0.09,0.63,688002,睿创微纳
2022-12-20,30.49,30.84,31.15,30.49,3710.0,11976641.0,2.15,0.42,0.13,0.19,688003,天准科技
2022-12-20,14.86,15.1,15.26,14.86,2913.0,6189616.0,2.66,0.6,0.09,0.73,688004,博汇科技
2022-12-20,47.88,46.55,48.32,46.47,4390548.0,4390548.0,0.0397422126745435,-0.0316205533596838,-1.5200000000000031,,688005,容百科技
2022-12-21,26.54,26.15,26.71,26.11,5799.0,15546465.0,2.25,-1.77,-0.47,0.14,688001,华兴源创
2022-12-21,39.01,37.68,39.21,37.12,40079.0,153551185.0,5.36,-3.31,-1.29,0.9,688002,睿创微纳
2022-12-21,30.9,31.04,31.52,30.46,7099.0,23033712.0,3.44,0.65,0.2,0.36,688003,天准科技
2022-12-21,14.95,14.98,15.19,14.87,1836.0,3878579.0,2.12,-0.79,-0.12,0.46,688004,博汇科技
2022-12-21,46.38,46.29,47.4,45.99,2700444.0,2700444.0,0.0304601425793907,-0.0055853920515573,-0.259999999999998,,688005,容百科技
2022-12-22,26.31,26.04,26.61,25.91,6865.0,18301063.0,2.68,-0.42,-0.11,0.17,688001,华兴源创
2022-12-22,37.88,37.76,38.72,37.3,27683.0,106396770.0,3.77,0.21,0.08,0.62,688002,睿创微纳
2022-12-22,30.94,30.63,31.41,30.62,6814.0,22013169.0,2.55,-1.32,-0.41,0.35,688003,天准科技
2022-12-22,14.88,14.59,15.08,14.55,2988.0,6229275.0,3.54,-2.6,-0.39,0.75,688004,博汇科技
2022-12-22,46.55,44.77,46.78,44.51,4577150.0,4577150.0,0.0507035961581416,-0.0328364657593431,-1.519999999999996,,688005,容百科技
2022-12-23,25.9,25.78,26.35,25.59,5129.0,13527369.0,2.92,-1.0,-0.26,0.12,688001,华兴源创
2022-12-23,37.65,37.36,38.16,36.84,26454.0,100234438.0,3.5,-1.06,-0.4,0.59,688002,睿创微纳
2022-12-23,30.37,29.99,30.88,29.7,7585.0,23999946.0,3.85,-2.09,-0.64,0.39,688003,天准科技
2022-12-23,14.45,14.88,15.11,14.44,2512.0,5255648.0,4.59,1.99,0.29,0.63,688004,博汇科技
2022-12-23,44.53,44.42,45.19,44.2,3033096.0,3033096.0,0.0222872579918954,-0.0078177350904623,-0.3500000000000014,,688005,容百科技
2022-12-26,26.02,26.83,26.91,25.71,8655.0,23487542.0,4.65,4.07,1.05,0.21,688001,华兴源创
2022-12-26,37.29,38.03,38.43,37.21,21219.0,81641911.0,3.27,1.79,0.67,0.48,688002,睿创微纳
2022-12-26,29.88,31.06,31.56,29.84,10486.0,33923530.0,5.74,3.57,1.07,0.54,688003,天准科技
2022-12-26,14.61,15.22,15.26,14.6,2120.0,4510301.0,4.44,2.28,0.34,0.53,688004,博汇科技
2022-12-26,43.84,45.81,45.85,43.84,3565280.0,3565280.0,0.0438768827766862,0.0312922107158937,1.3900000000000006,,688005,容百科技
2022-12-27,26.86,26.93,27.05,26.52,5338.0,14559248.0,1.98,0.37,0.1,0.13,688001,华兴源创
2022-12-27,38.23,38.03,38.4,37.41,21573.0,82565347.0,2.6,0.0,0.0,0.48,688002,睿创微纳
2022-12-27,31.41,31.37,31.73,30.84,5925.0,19381049.0,2.87,1.0,0.31,0.3,688003,天准科技
2022-12-27,15.01,15.04,15.21,14.79,2066.0,4373504.0,2.76,-1.18,-0.18,0.52,688004,博汇科技
2022-12-27,45.99,46.59,46.87,45.63,3286543.0,3286543.0,0.0266151534664089,0.0170268500327439,0.7800000000000011,,688005,容百科技
2022-12-28,27.07,26.71,27.07,26.54,4799.0,13037885.0,1.97,-0.82,-0.22,0.12,688001,华兴源创
2022-12-28,38.17,37.52,38.63,37.33,34586.0,132208991.0,3.42,-1.34,-0.51,0.78,688002,睿创微纳
2022-12-28,31.07,30.55,31.24,30.31,6525.0,20967221.0,2.96,-2.61,-0.82,0.34,688003,天准科技
2022-12-28,14.86,14.68,15.01,14.68,1998.0,4164479.0,2.19,-2.39,-0.36,0.5,688004,博汇科技
2022-12-28,46.91,46.77,47.8,45.36,5952602.0,5952602.0,0.0521701945691682,0.0038634900193175,0.1799999999999997,,688005,容百科技
2022-12-29,26.83,26.71,27.09,26.56,5558.0,15177755.0,1.98,0.0,0.0,0.13,688001,华兴源创
2022-12-29,37.37,38.09,38.47,37.12,40600.0,155416824.0,3.6,1.52,0.57,0.91,688002,睿创微纳
2022-12-29,30.39,30.11,30.81,30.01,6958.0,22106546.0,2.62,-1.44,-0.44,0.36,688003,天准科技
2022-12-29,14.54,14.63,14.87,14.54,2269.0,4709610.0,2.25,-0.34,-0.05,0.57,688004,博汇科技
2022-12-29,47.55,46.53,48.39,46.45,5018365.0,5018365.0,0.0416935310552331,-0.005131494547787,-0.240000000000002,,688005,容百科技
2022-12-30,26.72,26.43,26.97,26.33,4943.0,13373275.0,2.4,-1.05,-0.28,0.12,688001,华兴源创
2022-12-30,37.57,36.75,37.83,36.55,45444.0,170409303.0,3.36,-3.52,-1.34,1.02,688002,睿创微纳
2022-12-30,30.58,30.21,30.61,29.82,12029.0,37880577.0,2.62,0.33,0.1,0.62,688003,天准科技
2022-12-30,14.65,14.7,14.81,14.53,2219.0,4590796.0,1.91,0.48,0.07,0.56,688004,博汇科技
2022-12-30,46.81,45.69,47.46,45.69,3613802.0,3613802.0,0.0387393302692055,-0.018052869116699,-0.8400000000000034,,688005,容百科技
2023-01-03,26.6,27.13,27.38,26.27,13478.0,37064517.0,4.2,2.65,0.7,0.33,688001,华兴源创
2023-01-03,36.86,38.04,38.32,36.54,43569.0,166242069.0,4.84,3.51,1.29,0.98,688002,睿创微纳
2023-01-03,30.07,31.64,31.69,30.07,8713.0,28373692.0,5.36,4.73,1.43,0.45,688003,天准科技
2023-01-03,14.68,15.36,15.43,14.68,4015.0,8628332.0,5.1,4.49,0.66,1.01,688004,博汇科技
2023-01-03,45.76,47.21,47.22,45.1,5290850.0,5290850.0,0.0449057403092564,0.0332676734515211,1.5200000000000031,,688005,容百科技
2023-01-04,27.28,27.3,27.5,26.96,7242.0,20079254.0,1.99,0.63,0.17,0.18,688001,华兴源创
2023-01-04,38.19,37.82,38.99,37.35,30557.0,117481557.0,4.31,-0.58,-0.22,0.69,688002,睿创微纳
2023-01-04,31.87,31.03,31.87,30.81,5479.0,17847609.0,3.35,-1.93,-0.61,0.28,688003,天准科技
2023-01-04,15.52,15.82,15.91,15.33,4618.0,10239562.0,3.78,2.99,0.46,1.16,688004,博汇科技
2023-01-04,47.13,45.88,47.13,45.61,4134452.0,4134452.0,0.0331299040976461,-0.0281719974581655,-1.3299999999999983,,688005,容百科技
2023-01-05,27.52,27.72,27.93,26.84,9809.0,27410099.0,3.99,1.54,0.42,0.24,688001,华兴源创
2023-01-05,37.75,39.29,39.4,37.61,42569.0,167339885.0,4.73,3.89,1.47,0.95,688002,睿创微纳
2023-01-05,31.35,31.91,32.14,30.74,10372.0,34215742.0,4.51,2.84,0.88,0.53,688003,天准科技
2023-01-05,15.94,15.86,15.94,15.71,2974.0,6631295.0,1.45,0.25,0.04,0.75,688004,博汇科技
2023-01-05,46.17,47.64,47.75,45.84,6168398.0,6168398.0,0.0400923593618807,0.038360941586748,1.759999999999998,,688005,容百科技
2023-01-06,27.54,27.49,27.97,27.37,13537.0,38120594.0,2.16,-0.83,-0.23,0.33,688001,华兴源创
2023-01-06,39.08,39.71,40.14,38.88,34000.0,136489800.0,3.21,1.07,0.42,0.76,688002,睿创微纳
2023-01-06,31.93,31.63,32.3,31.53,6908.0,22974726.0,2.41,-0.88,-0.28,0.35,688003,天准科技
2023-01-06,15.82,15.57,15.89,15.56,2178.0,4812083.0,2.08,-1.83,-0.29,0.55,688004,博汇科技
2023-01-06,47.22,48.63,49.44,47.11,6904560.0,6904560.0,0.0479128110220028,0.0207808564231739,0.990000000000002,,688005,容百科技
2023-01-09,27.58,27.65,27.99,27.48,7575.0,21370279.0,1.86,0.58,0.16,0.18,688001,华兴源创
2023-01-09,39.6,40.27,40.81,39.19,40536.0,163912418.0,4.08,1.41,0.56,0.91,688002,睿创微纳
2023-01-09,32.21,32.61,33.16,32.09,16981.0,57878607.0,3.38,3.1,0.98,0.87,688003,天准科技
2023-01-09,15.78,15.74,15.87,15.6,2116.0,4691738.0,1.73,1.09,0.17,0.53,688004,博汇科技
